73821,Nandere,4106
73822,Nkoafiri,4106
73823,Nstoni,4106
73824,Seela,4106
73825,Seela Kati,4106
73826,Sing'isi,4106
73827,Soweto,4106
73828,Barbaraba Kuu,4107
73829,Huduma,4107
73830,Kambi ya Tanga Juu,4107
73831,Kampuni,4107
73832,Kati,4107
73833,Kaza Moyo,4107
73834,Kerikenyi,4107
73835,Madukani,4107
73836,Mandela,4107
73837,Msitu wa Mbogo,4107
73838,Nduruma,4107
73839,Shambarai Burka,4107
73840,Shambarai kati,4107
73841,Sofia,4107
73842,Songambele,4107
73843,Tankini,4107
73844,Tumaini,4107
73845,Bondeni,4108
73846,Kilinga,4108
73847,Kimandolu,4108
73848,Kisiwani,4108
73849,Kombo,4108
73850,Kyareto,4108
73851,Kyuta,4108
73852,Manguva,4108
73853,Mbolele,4108
73854,Meto,4108
73855,Mulala,4108
73856,Mwaseny,4108
73857,Nkoanasari,4108
73858,Nkoaroua,4108
73859,Nkoasakuya,4108
73860,Nkoatila,4108
73861,Nkwerari,4108
73862,Nshing'a,4108
73863,Shara,4108
73864,Songoro,4108
73865,Sura,4108
73866,Uluboru,4108
73867,Urisho,4108
73868,Urishoanda,4108
73869,Urolwatala,4108
73870,Ushili,4108
73871,Kwa Kisambare,4109
73872,Magadini,4109
73873,Magadirisho,4109
73874,Manyata Kati,4109
73875,Mji Mwema,4109
73876,Mlima Siyoni,4109
73877,Nganana,4109
73878,Ngaresero,4109
73879,Usa Madukani,4109
73880,Iyan,4110
73881,Jamgwale,4110
73882,Karafia,4110
73883,Kimosonu,4110
73884,Kisimiri Chini,4110
73885,Kisimiri Juu,4110
73886,Kyamakata,4110
73887,Lengare,4110
73888,Luwai,4110
73889,Mukuru,4110
73890,Nnkuuny,4110
73891,Uwiro,4110
73892,Uzunguni,4110
73893,Zahanati,4110
73894,Alapalasek,4111
73895,Arushani A,4111
73896,Arushani B,4111
73897,Donyonaado,4111
73898,Endepesi,4111
73899,Eng'oswa,4111
73900,Engaruka Chini,4111
73901,Engaruka Juu,4111
73902,Engaruka chini,4111
73903,Engorika,4111
73904,Irkung,4111
73905,Kiseriani,4111
73906,Lapalsek,4111
73907,Lepolosi B,4111
73908,Madukani,4111
73909,Migombani,4111
73910,Mkao,4111
73911,Mulla,4111
73912,Naisijo,4111
73913,Nderash,4111
73914,Ndimi,4111
73915,Nengalash,4111
73916,Ngoisuk,4111
73917,Oldonyo Lengai,4111
73918,Rerendeni,4111
73919,ormesuli,4111
73920,ormunishoi,4111
73921,Lengine,4112
73922,Lesale,4112
73923,Lositeti,4112
73924,Mlimani,4112
73925,Mlimani Magh. Kati,4112
73926,Mlimani Magharibi,4112
73927,Mlimani Mash.Kati,4112
73928,Mlimani Mashariki,4112
73929,Ngarash  ,4112
73930,Ngarash Juu,4112
73931,Olarash,4112
73932,Orkaria,4112
73933,Sinon kusini,4112
73934,Sinoni/Ngarash,4112
73935,Baraka,4113
73936,Belgiji,4113
73937,Enguraisi,4113
73938,Engusero,4113
73939,Enoloo,4113
73940,Esilalei,4113
73941,Esimiti,4113
73942,Ilera,4113
73943,Kambi ya Mkaa,4113
73944,Kanisani,4113
73945,Losirwa,4113
73946,Losirwa Chini,4113
73947,Losirwa Juu,4113
73948,Makao Mpaya,4113
73949,Makuyuni Masaini,4113
73950,Mti wa Kliniki,4113
73951,Mungere,4113
73952,Ndepesi,4113
73953,Olemit,4113
73954,Oltukai,4113
73955,Shuleni,4113
73956,Simbi,4113
73957,Engoshuku,4114
73958,Lashaine,4114
73959,Loding'oro,4114
73960,Orkeswa,4114
73961,Orng'oswa,4114
73962,Sepeko,4114
73963,Engosipa,4115
73964,Lemooti,4115
73965,Lengijape,4115
73966,Lesidai,4115
73967,Longoolwa A,4115
73968,Nyorit A,4115
73969,Nyorit B,4115
73970,Odonyo,4115
73971,Oldonyo,4115
73972,Oloriso,4115
73973,orkisima,4115
73974,En'garooji,4116
73975,Endarara,4116
73976,Endupasat,4116
73977,Engiloriti,4116
73978,Engirigisi,4116
73979,Lepurko Shuleni,4116
73980,Loosimingor,4116
73981,Loyongo,4116
73982,Mguu wa Zuberi,4116
73983,Mguu wa zuberi,4116
73984,Milimani,4116
73985,Mlimani,4116
73986,Nanja,4116
73987,Noondimito,4116
73988,Noosuyan,4116
73989,Orkisima,4116
73990,Chemchemi,4117
73991,Lolkisale,4117
73992,Lolkisale A,4117
73993,Lolkisale B,4117
73994,Loongolwa B,4117
73995,Loongolwa C,4117
73996,Makao Mapya,4117
73997,Makao mapya,4117
73998,Nafco,4117
73999,Nakweni,4117
74000,Ndarpoi,4117
74001,Osilalei,4117
74002,Tukusi,4117
74003,Kirurumo,4118
74004,Magadini,4118
74005,Majengo,4118
74006,Majengo A,4118
74007,Majengo B,4118
74008,Majengo C,4118
74009,Majengo D,4118
74010,Migombani,4118
74011,Migombani Chini,4118
74012,Migombani Juu,4118
74013,Migombani Kati,4118
74014,Mlimani Park,4118
74015,Njoro,4118
74016,Barabarani,4119
74017,Esimangori,4119
74018,Lambo,4119
74019,Lemiyoni,4119
74020,Loolea,4119
74021,Makuyuni,4119
74022,Makuyuni Juu,4119
74023,Makuyuni Mjini,4119
74024,Mbuyuni,4119
74025,Naiti,4119
74026,Naiti shuleni,4119
74027,Njoro,4119
74028,Orkisima,4119
74029,Saburi,4119
74030,Duka bovu,4120
74031,Duka mbili,4120
74032,Embararwai,4120
74033,Ingokumet,4120
74034,Lipisiek,4120
74035,Loolera,4120
74036,Loosingiran,4120
74037,Meserani Bwawani,4120
74038,Meserani Juu,4120
74039,Mussa,4120
74040,Shakape,4120
74041,Emarti,4121
74042,Emurua,4121
74043,Idonyo,4121
74044,Idonyonaado,4121
74045,Imbopon'g,4121
74046,Irkung,4121
74047,Komesha,4121
74048,Lengolong,4121
74049,Mfereji,4121
74050,Naado,4121
74051,Noomakarani,4121
74052,Noonderkes,4121
74053,Olndemwai,4121
74054,Orbil,4121
74055,Orkeju,4121
74056,Puslukunya,4121
74057,Amani,4122
74058,Bondeni,4122
74059,Comwex,4122
74060,Kigongoni,4122
74061,Makao Mapya,4122
74062,Miembeni,4122
74063,Migungani A,4122
74064,Migungani B,4122
74065,Migungani Kusini,4122
74066,Migungani Mashariki,4122
74067,Mnada wa Zamani,4122
74068,Popo,4122
74069,Roman Catholic,4122
74070,Arkina,4123
74071,Edoinyo,4123
74072,Einito,4123
74073,Einoti,4123
74074,Embararuai,4123
74075,Endipidapoi,4123
74076,Engikaret,4123
74077,Erangau,4123
74078,Kilimatinde,4123
74079,Kilmatinde,4123
74080,Kiloriti Kipok,4123
74081,Kitosokoine,4123
74082,Konyori,4123
74083,Lemugur,4123
74084,Loolera,4123
74085,Lovilokuny,4123
74086,Moita Bwawani,4123
74087,Moita Kiloriti,4123
74088,Naalarami,4123
74089,Nasisini,4123
74090,Noongai,4123
74091,Orkisima,4123
74092,Orkolili,4123
74093,Silongoi,4123
74094,Alasai,4124
74095,Eluai,4124
74096,Emairete,4124
74097,Enguiki,4124
74098,Imorijo,4124
74099,Irkungu,4124
74100,Kilasho,4124
74101,Lermahir,4124
74102,Loimaroro,4124
74103,Nengiloriti,4124
74104,Orketurai,4124
74105,Ormeli,4124
74106,Monduli Magharibi,4125
74107,Monduli Mashariki,4125
74108,Sabasaba,4125
74109,Sisoni Kati,4125
74110,Engasiti,4126
74111,Engusero,4126
74112,Lamosamo,4126
74113,Landilen,4126
74114,Msimamo,4126
74115,Mswakini Chini,4126
74116,Mswakini Juu,4126
74117,Naitolia,4126
74118,Orbukoi,4126
74119,Ormangwai,4126
74120,Shuleni,4126
74121,Barabarani,4127
74122,Jangwani,4127
74123,Jangwani Ziwani,4127
74124,Kisutu,4127
74125,Kisutu Kati,4127
74126,Korea Kaskazini,4127
74127,Korea Kusini,4127
74128,Korea Magharibi,4127
74129,Magadini,4127
74130,Magadini A,4127
74131,Magadini B,4127
74132,Magomeni A,4127
74133,Magomeni B,4127
74134,Mnazi Mmoja,4127
74135,N.H.C,4127
